   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
 144.20   13.489   13.500   13.500    0.540   -0.106   -1.511    0.540   -0.106    0.160   -0.816   -0.057    1.293    0.417
 144.25   13.648   13.671   13.673    0.806   -0.185   -1.352    0.806   -0.185    0.251   -1.091   -0.149    1.257    0.565
 144.30   13.840   13.924   13.925    1.524   -0.187   -1.160    1.524   -0.187    0.217   -1.768   -0.285    1.852    0.902
 144.35   13.369   13.436   13.437    1.339   -0.214   -1.631    1.339   -0.214    0.350   -2.184   -0.287    2.249    1.115
 144.40   13.013   13.081   13.092    1.328   -0.541   -1.987    1.328   -0.541    1.075   -2.638   -0.719    3.001    1.469
 144.45   12.844   12.935   12.944    1.533   -0.481   -2.156    1.533   -0.481    1.037   -3.304   -0.737    3.614    1.770
 144.50   12.856   12.906   12.908    1.131   -0.243   -2.144    1.131   -0.243    0.521   -2.425   -0.275    2.968    1.248
 144.55   12.867   12.940   12.949    1.371   -0.480   -2.133    1.371   -0.480    1.024   -2.924   -0.658    3.330    1.584
 144.60   13.510   13.551   13.583    1.047   -0.928   -1.490    1.047   -0.928    1.382   -1.560   -0.971    2.088    1.149
 144.65   13.089   13.135   13.172    1.101   -0.985   -1.911    1.101   -0.985    1.883   -2.105   -1.085    2.918    1.513
 144.70   13.426   13.439   13.446    0.587   -0.451   -1.574    0.587   -0.451    0.711   -0.925   -0.265    1.514    0.598
 144.75   13.472   13.480   13.499    0.483   -0.705   -1.528    0.483   -0.705    1.077   -0.739   -0.341    1.533    0.675
 144.80   13.211   13.212   13.251    0.168   -1.008   -1.789    0.168   -1.008    1.803   -0.300   -0.169    2.122    0.918
 144.85   13.146   13.153   13.209    0.425   -1.212   -1.854    0.425   -1.212    2.247   -0.788   -0.515    2.544    1.218
 144.90   13.451   13.471   13.484    0.725   -0.590   -1.549    0.725   -0.590    0.913   -1.122   -0.427    1.636    0.754
 144.95   12.911   12.943   12.953    0.915   -0.509   -2.089    0.915   -0.509    1.064   -1.910   -0.466    2.730    1.118
 145.00   12.579   12.618   12.621    0.985   -0.276   -2.421    0.985   -0.276    0.669   -2.385   -0.272    3.453    1.246
 145.05   12.480   12.510   12.552    0.868   -1.026   -2.520    0.868   -1.026    2.584   -2.187   -0.890    4.078    1.750
 145.10   12.932   12.952   12.977    0.723   -0.807   -2.068    0.723   -0.807    1.670   -1.494   -0.583    2.726    1.158
 145.15   13.126   13.158   13.175    0.908   -0.676   -1.874    0.908   -0.676    1.267   -1.701   -0.614    2.397    1.104
 145.20   13.349   13.372   13.402    0.787   -0.896   -1.651    0.787   -0.896    1.480   -1.300   -0.706    2.075    1.046
 145.25   13.470   13.485   13.504    0.633   -0.705   -1.530    0.633   -0.705    1.078   -0.968   -0.446    1.618    0.758
 145.30   13.137   13.162   13.199    0.815   -0.984   -1.863    0.815   -0.984    1.833   -1.519   -0.802    2.552    1.256
 145.35   12.884   12.926   12.953    1.043   -0.825   -2.116    1.043   -0.825    1.745   -2.207   -0.860    3.122    1.471
 145.40   12.428   12.490   12.511    1.239   -0.733   -2.572    1.239   -0.733    1.887   -3.187   -0.909    4.344    1.906
 145.45   12.776   12.855   12.884    1.422   -0.862   -2.224    1.422   -0.862    1.918   -3.163   -1.226    3.856    1.949
 145.50   12.736   12.800   12.833    1.282   -0.920   -2.264    1.282   -0.920    2.083   -2.903   -1.180    3.809    1.882
 145.55   12.854   12.904   12.928    1.138   -0.781   -2.146    1.138   -0.781    1.677   -2.443   -0.889    3.256    1.547
 145.60   12.409   12.505   12.526    1.545   -0.718   -2.591    1.545   -0.718    1.860   -4.002   -1.109    4.807    2.275
 145.65   12.245   12.330   12.358    1.446   -0.832   -2.755    1.446   -0.832    2.292   -3.983   -1.203    5.185    2.375
 145.70   12.377   12.487   12.501    1.648   -0.594   -2.623    1.648   -0.594    1.559   -4.322   -0.979    4.973    2.349
 145.75   12.689   12.851   12.877    2.031   -0.814   -2.311    2.031   -0.814    1.881   -4.693   -1.653    5.063    2.660
 145.80   12.900   13.007   13.038    1.672   -0.894   -2.100    1.672   -0.894    1.877   -3.512   -1.494    4.003    2.127
 145.85   13.262   13.370   13.383    1.694   -0.587   -1.738    1.694   -0.587    1.020   -2.945   -0.994    3.118    1.635
 145.90   12.988   13.109   13.123    1.772   -0.609   -2.012    1.772   -0.609    1.226   -3.565   -1.080    3.779    1.961
 145.95   12.846   12.970   12.998    1.787   -0.852   -2.154    1.787   -0.852    1.834   -3.849   -1.522    4.279    2.264
 146.00   12.773   12.880   12.914    1.660   -0.930   -2.227    1.660   -0.930    2.072   -3.697   -1.545    4.291    2.256
 146.05   12.738   12.821   12.846    1.456   -0.795   -2.262    1.456   -0.795    1.798   -3.293   -1.157    3.934    1.963
 146.10   12.599   12.723   12.735    1.772   -0.548   -2.401    1.772   -0.548    1.315   -4.254   -0.971    4.602    2.278
 146.15   12.491   12.667   12.684    2.099   -0.661   -2.509    2.099   -0.661    1.658   -5.265   -1.387    5.568    2.846
 146.20   12.461   12.663   12.672    2.254   -0.470   -2.539    2.254   -0.470    1.192   -5.722   -1.058    5.872    2.970
 146.25   12.403   12.507   12.507    1.605   -0.108   -2.597    1.605   -0.108    0.280   -4.167   -0.173    4.665    2.090
 146.30   12.381   12.466   12.467    1.452   -0.129   -2.619    1.452   -0.129    0.338   -3.803   -0.187    4.491    1.911
 146.35   12.641   12.733   12.733    1.532   -0.022   -2.359    1.532   -0.022    0.051   -3.614   -0.033    3.957    1.807
 146.40   12.468   12.586   12.588    1.722    0.227   -2.532    1.722    0.227   -0.575   -4.362    0.391    4.716    2.208
 146.45   12.630   12.712   12.717    1.439    0.372   -2.370    1.439    0.372   -0.881   -3.409    0.535    3.911    1.781
 146.50   12.636   12.717   12.718    1.438   -0.162   -2.364    1.438   -0.162    0.383   -3.400   -0.233    3.842    1.714
 146.55   12.743   12.833   12.841    1.519   -0.467   -2.257    1.519   -0.467    1.055   -3.428   -0.710    3.810    1.828
 146.60   13.203   13.272   13.281    1.349   -0.495   -1.797    1.349   -0.495    0.889   -2.424   -0.667    2.646    1.333
 146.65   13.262   13.336   13.340    1.403   -0.353   -1.738    1.403   -0.353    0.614   -2.438   -0.496    2.557    1.281
 146.70   13.101   13.163   13.163    1.270   -0.022   -1.899    1.270   -0.022    0.041   -2.411   -0.028    2.609    1.206
 146.75   12.738   12.819   12.820    1.444    0.074   -2.262    1.444    0.074   -0.167   -3.268    0.107    3.605    1.637
 146.80   12.731   12.792   12.793    1.249    0.129   -2.269    1.249    0.129   -0.294   -2.833    0.162    3.362    1.426
 146.85   12.781   12.839   12.840    1.225    0.028   -2.219    1.225    0.028   -0.061   -2.719    0.034    3.213    1.360
 146.90   12.630   12.660   12.664    0.871    0.310   -2.370    0.871    0.310   -0.734   -2.064    0.270    3.235    1.104
 146.95   12.732   12.734   12.739    0.231    0.381   -2.268    0.231    0.381   -0.865   -0.524    0.088    2.672    0.508
 147.00   12.855   12.861   12.863    0.392    0.228   -2.145    0.392    0.228   -0.488   -0.841    0.089    2.403    0.488
 147.05   12.711   12.716   12.717    0.375    0.156   -2.289    0.375    0.156   -0.357   -0.859    0.059    2.703    0.466
 147.10   12.703   12.718   12.718    0.620   -0.023   -2.297    0.620   -0.023    0.053   -1.425   -0.014    2.832    0.713
 147.15   12.675   12.687   12.688    0.536    0.173   -2.325    0.536    0.173   -0.402   -1.246    0.093    2.860    0.656
 147.20   12.970   12.972   12.972    0.200   -0.055   -2.030    0.200   -0.055    0.111   -0.405   -0.011    2.082    0.210
 147.25   13.093   13.098   13.100    0.357   -0.229   -1.907    0.357   -0.229    0.436   -0.680   -0.081    1.908    0.406
 147.30   13.342   13.348   13.350    0.377   -0.242   -1.658    0.377   -0.242    0.401   -0.625   -0.091    1.474    0.374
 147.35   13.462   13.464   13.470    0.233   -0.399   -1.538    0.233   -0.399    0.614   -0.359   -0.093    1.290    0.359
 147.40   13.179   13.202   13.208    0.794   -0.370   -1.821    0.794   -0.370    0.674   -1.446   -0.294    2.042    0.811
 147.45   13.468   13.493   13.496    0.823   -0.302   -1.532    0.823   -0.302    0.463   -1.261   -0.248    1.558    0.683
 147.50   13.469   13.516   13.518    1.122   -0.205   -1.531    1.122   -0.205    0.314   -1.718   -0.230    1.822    0.881
 147.55   13.278   13.307   13.309    0.885   -0.224   -1.722    0.885   -0.224    0.386   -1.524   -0.199    1.900    0.793
 147.60   13.077   13.122   13.140    1.089   -0.685   -1.923    1.089   -0.685    1.317   -2.094   -0.746    2.677    1.292
 147.65   13.159   13.219   13.222    1.254   -0.279   -1.841    1.254   -0.279    0.513   -2.309   -0.349    2.520    1.195
 147.70   13.061   13.123   13.129    1.268   -0.393   -1.939    1.268   -0.393    0.762   -2.458   -0.498    2.760    1.311
 147.75   13.157   13.262   13.277    1.668   -0.625   -1.843    1.668   -0.625    1.152   -3.074   -1.043    3.285    1.722
 147.80   13.028   13.118   13.146    1.541   -0.853   -1.972    1.541   -0.853    1.682   -3.039   -1.314    3.496    1.857
 147.85   12.916   12.977   12.997    1.255   -0.722   -2.084    1.255   -0.722    1.505   -2.616   -0.907    3.220    1.576
 147.90   12.724   12.775   12.786    1.148   -0.529   -2.276    1.148   -0.529    1.204   -2.614   -0.607    3.390    1.470
 147.95   12.833   12.864   12.876    0.891   -0.575   -2.167    0.891   -0.575    1.245   -1.932   -0.512    2.911    1.177
 148.00   12.886   12.904   12.923    0.674   -0.700   -2.114    0.674   -0.700    1.479   -1.424   -0.471    2.705    1.053
 148.05   12.929   12.961   12.979    0.899   -0.682   -2.071    0.899   -0.682    1.412   -1.862   -0.613    2.781    1.208
 148.10   12.852   12.897   12.900    1.077   -0.301   -2.148    1.077   -0.301    0.646   -2.313   -0.324    2.932    1.211
 148.15   13.080   13.119   13.127    1.014   -0.453   -1.920    1.014   -0.453    0.870   -1.947   -0.459    2.460    1.091
 148.20   13.553   13.588   13.594    0.974   -0.384   -1.447    0.974   -0.384    0.556   -1.409   -0.374    1.594    0.780
 148.25   13.552   13.586   13.598    0.956   -0.556   -1.448    0.956   -0.556    0.805   -1.384   -0.532    1.659    0.844
 148.30   13.298   13.329   13.377    0.907   -1.138   -1.702    0.907   -1.138    1.937   -1.544   -1.032    2.508    1.342
 148.35   13.367   13.402   13.470    0.956   -1.355   -1.633    0.956   -1.355    2.212   -1.561   -1.295    2.707    1.500
 148.40   13.535   13.553   13.574    0.689   -0.758   -1.465    0.689   -0.758    1.110   -1.009   -0.522    1.597    0.794
 148.45   13.525   13.537   13.543    0.587   -0.382   -1.475    0.587   -0.382    0.564   -0.866   -0.224    1.334    0.529
 148.50   13.557   13.571   13.578    0.621   -0.454   -1.443    0.621   -0.454    0.655   -0.896   -0.282    1.337    0.572
 148.55   13.820   13.847   13.855    0.870   -0.470   -1.180    0.870   -0.470    0.554   -1.027   -0.409    1.185    0.618
 148.60   13.660   13.691   13.699    0.922   -0.482   -1.340    0.922   -0.482    0.646   -1.236   -0.444    1.439    0.732
 148.65   13.379   13.416   13.424    1.000   -0.468   -1.621    1.000   -0.468    0.759   -1.622   -0.468    1.924    0.925
 148.70   13.074   13.137   13.143    1.283   -0.419   -1.926    1.283   -0.419    0.808   -2.471   -0.538    2.766    1.328
 148.75   13.086   13.174   13.177    1.525   -0.267   -1.914    1.525   -0.267    0.512   -2.919   -0.408    3.030    1.496
 148.80   13.367   13.432   13.433    1.327   -0.087   -1.633    1.327   -0.087    0.142   -2.168   -0.115    2.219    1.088
 148.85   13.498   13.539   13.540    1.062   -0.166   -1.502    1.062   -0.166    0.249   -1.595   -0.176    1.706    0.812
 148.90   13.257   13.315   13.316    1.234   -0.157   -1.743    1.234   -0.157    0.274   -2.150   -0.194    2.291    1.088
 148.95   13.047   13.113   13.113    1.314   -0.002   -1.953    1.314   -0.002    0.005   -2.567   -0.003    2.771    1.283
 149.00   12.821   12.889   12.893    1.320    0.339   -2.179    1.320    0.339   -0.739   -2.877    0.448    3.303    1.502
 149.05   12.967   13.012   13.018    1.073    0.401   -2.033    1.073    0.401   -0.815   -2.181    0.431    2.722    1.184
 149.10   12.998   13.019   13.022    0.733    0.294   -2.002    0.733    0.294   -0.588   -1.468    0.215    2.316    0.798
 149.15   13.084   13.129   13.130    1.086    0.125   -1.916    1.086    0.125   -0.239   -2.080    0.136    2.432    1.049
 149.20   13.178   13.218   13.226    1.032   -0.454   -1.822    1.032   -0.454    0.828   -1.881   -0.469    2.296    1.054
 149.25   13.189   13.227   13.236    1.003   -0.487   -1.811    1.003   -0.487    0.883   -1.818   -0.489    2.263    1.040
 149.30   13.105   13.123   13.123    0.683    0.037   -1.895    0.683    0.037   -0.070   -1.295    0.025    2.030    0.649
 149.35   13.083   13.096   13.096    0.581    0.078   -1.917    0.581    0.078   -0.149   -1.113    0.045    2.009    0.562
 149.40   13.122   13.137   13.137    0.627   -0.087   -1.878    0.627   -0.087    0.164   -1.179   -0.055    1.965    0.596
 149.45   13.133   13.137   13.150    0.339   -0.579   -1.867    0.339   -0.579    1.081   -0.633   -0.196    1.968    0.634
 149.50   13.705   13.707   13.710    0.242   -0.273   -1.295    0.242   -0.273    0.353   -0.314   -0.066    0.905    0.239
 149.55   13.383   13.389   13.393    0.380   -0.319   -1.617    0.380   -0.319    0.516   -0.614   -0.121    1.430    0.406
 149.60   13.382   13.388   13.388    0.393   -0.154   -1.618    0.393   -0.154    0.249   -0.636   -0.060    1.398    0.343
 149.65   13.234   13.247   13.253    0.588   -0.398   -1.766    0.588   -0.398    0.703   -1.038   -0.234    1.811    0.638
 149.70   13.222   13.266   13.269    1.086   -0.257   -1.778    1.086   -0.257    0.457   -1.931   -0.279    2.204    1.002
 149.75   13.268   13.313   13.315    1.096   -0.223   -1.732    1.096   -0.223    0.386   -1.899   -0.245    2.126    0.977
 149.80   13.006   13.038   13.053    0.919   -0.624   -1.994    0.919   -0.624    1.244   -1.833   -0.573    2.605    1.144
 149.85   13.423   13.468   13.478    1.089   -0.521   -1.577    1.089   -0.521    0.822   -1.717   -0.568    1.972    0.993
 149.90   13.433   13.494   13.504    1.276   -0.538   -1.567    1.276   -0.538    0.843   -1.999   -0.687    2.186    1.138
 149.95   13.593   13.627   13.633    0.960   -0.387   -1.407    0.960   -0.387    0.544   -1.350   -0.372    1.525    0.751
 150.00   13.371   13.417   13.423    1.112   -0.392   -1.629    1.112   -0.392    0.638   -1.811   -0.435    2.022    0.985
 150.05   12.931   12.968   12.969    0.979   -0.189   -2.069    0.979   -0.189    0.391   -2.026   -0.185    2.638    1.036
 150.10   12.630   12.691   12.699    1.237   -0.463   -2.370    1.237   -0.463    1.097   -2.931   -0.573    3.680    1.591
 150.15   12.648   12.747   12.748    1.587   -0.137   -2.352    1.587   -0.137    0.322   -3.732   -0.217    4.035    1.876
 150.20   12.539   12.636   12.636    1.558   -0.034   -2.461    1.558   -0.034    0.083   -3.833   -0.053    4.241    1.917
 150.25   12.520   12.552   12.553    0.901    0.117   -2.480    0.901    0.117   -0.290   -2.235    0.105    3.489    1.128
 150.30   12.631   12.690   12.690    1.219   -0.064   -2.369    1.219   -0.064    0.151   -2.886   -0.078    3.550    1.446
 150.35   12.686   12.768   12.770    1.446    0.186   -2.314    1.446    0.186   -0.431   -3.345    0.269    3.740    1.692
 150.40   12.245   12.320   12.320    1.357   -0.006   -2.755    1.357   -0.006    0.018   -3.739   -0.009    4.716    1.870
 150.45   12.230   12.334   12.337    1.598   -0.277   -2.770    1.598   -0.277    0.766   -4.426   -0.442    5.151    2.257
 150.50   12.124   12.224   12.248    1.553   -0.780   -2.876    1.553   -0.780    2.244   -4.467   -1.212    5.645    2.572
 150.55   12.368   12.461   12.481    1.520   -0.700   -2.632    1.520   -0.700    1.842   -4.000   -1.064    4.863    2.265
 150.60   12.342   12.409   12.423    1.291   -0.584   -2.658    1.291   -0.584    1.553   -3.431   -0.754    4.536    1.920
 150.65   12.262   12.331   12.347    1.305   -0.635   -2.738    1.305   -0.635    1.738   -3.572   -0.828    4.802    2.029
 150.70   12.420   12.458   12.463    0.967   -0.350   -2.580    0.967   -0.350    0.904   -2.495   -0.339    3.856    1.337
 150.75   12.593   12.664   12.664    1.330   -0.102   -2.407    1.330   -0.102    0.246   -3.202   -0.136    3.786    1.607
 150.80   12.768   12.794   12.800    0.819   -0.373   -2.232    0.819   -0.373    0.832   -1.828   -0.305    2.895    1.016
 150.85   12.278   12.362   12.363    1.440   -0.161   -2.722    1.440   -0.161    0.439   -3.920   -0.232    4.755    1.976
